Area,Variable Name,Year,Value
Ukraine,Urban population with access to safe drinking-water (JMP) (%),1992,100
Ukraine,GDP per capita (current US$/inhab),1997,1034.840829
Ukraine,"Agriculture, value added (% GDP) (%)",1997,12.076078
Ukraine,Human Development Index (HDI) [highest = 1] (-),1997,0.663
Ukraine,Agricultural water withdrawal as % of total water withdrawal (%),1997,30.11521934
Ukraine,Total population with access to safe drinking-water (JMP) (%),1997,97.5
Ukraine,Urban population with access to safe drinking-water (JMP) (%),1997,100
Ukraine,GDP per capita (current US$/inhab),2002,916.142922
Ukraine,"Agriculture, value added (% GDP) (%)",2002,12.603251
Ukraine,Human Development Index (HDI) [highest = 1] (-),2002,0.689
Ukraine,Agricultural water withdrawal as % of total water withdrawal (%),2002,30.00164683
Ukraine,Total population with access to safe drinking-water (JMP) (%),2002,97.4
Ukraine,Urban population with access to safe drinking-water (JMP) (%),2002,99.3
Ukraine,GDP per capita (current US$/inhab),2007,3206.414071
Ukraine,"Agriculture, value added (% GDP) (%)",2007,6.283001
Ukraine,Human Development Index (HDI) [highest = 1] (-),2007,0.729
Ukraine,Agricultural water withdrawal as % of total water withdrawal (%),2007,30.00128518
Ukraine,Total population with access to safe drinking-water (JMP) (%),2007,97
Ukraine,Urban population with access to safe drinking-water (JMP) (%),2007,97.8
Ukraine,GDP per capita (current US$/inhab),2012,3876.148163
Ukraine,"Agriculture, value added (% GDP) (%)",2012,7.81572
Ukraine,Human Development Index (HDI) [highest = 1] (-),2012,0.742
Ukraine,Agricultural water withdrawal as % of total water withdrawal (%),2012,31.89320758
Ukraine,Total population with access to safe drinking-water (JMP) (%),2012,96.5
Ukraine,Urban population with access to safe drinking-water (JMP) (%),2012,96.4
Ukraine,GDP per capita (current US$/inhab),2017,2536.92565
Ukraine,"Agriculture, value added (% GDP) (%)",2017,10.186361
Ukraine,Human Development Index (HDI) [highest = 1] (-),2017,0.747
Ukraine,Agricultural water withdrawal as % of total water withdrawal (%),2017,34.92374728
Ukraine,Total population with access to safe drinking-water (JMP) (%),2017,96.2
Ukraine,Urban population with access to safe drinking-water (JMP) (%),2017,95.5
United Arab Emirates,GDP per capita (current US$/inhab),1992,26333.25909
United Arab Emirates,"Agriculture, value added (% GDP) (%)",1992,1.229778
United Arab Emirates,Human Development Index (HDI) [highest = 1] (-),1992,0.738
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),1992,68.0668667
United Arab Emirates,Total population with access to safe drinking-water (JMP) (%),1992,99.7
United Arab Emirates,Urban population with access to safe drinking-water (JMP) (%),1992,99.6
United Arab Emirates,GDP per capita (current US$/inhab),1997,29580.06137
United Arab Emirates,"Agriculture, value added (% GDP) (%)",1997,1.787202
United Arab Emirates,Human Development Index (HDI) [highest = 1] (-),1997,0.766
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),1997,72.3858822
United Arab Emirates,Total population with access to safe drinking-water (JMP) (%),1997,99.7
United Arab Emirates,Urban population with access to safe drinking-water (JMP) (%),1997,99.6
United Arab Emirates,GDP per capita (current US$/inhab),2002,31720.54445
United Arab Emirates,"Agriculture, value added (% GDP) (%)",2002,1.96519
United Arab Emirates,Human Development Index (HDI) [highest = 1] (-),2002,0.793
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),2002,81.53236569
United Arab Emirates,Total population with access to safe drinking-water (JMP) (%),2002,99.7
United Arab Emirates,Urban population with access to safe drinking-water (JMP) (%),2002,99.6
United Arab Emirates,GDP per capita (current US$/inhab),2007,43230.27018
United Arab Emirates,"Agriculture, value added (% GDP) (%)",2007,0.871103
United Arab Emirates,Human Development Index (HDI) [highest = 1] (-),2007,0.819
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),2007,82.84142071
United Arab Emirates,Total population with access to safe drinking-water (JMP) (%),2007,99.6
United Arab Emirates,Urban population with access to safe drinking-water (JMP) (%),2007,99.6
United Arab Emirates,GDP per capita (current US$/inhab),2012,42086.69578
United Arab Emirates,"Agriculture, value added (% GDP) (%)",2012,0.638887
United Arab Emirates,Human Development Index (HDI) [highest = 1] (-),2012,0.832
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),2012,82.84142071
United Arab Emirates,Total population with access to safe drinking-water (JMP) (%),2012,99.6
United Arab Emirates,Urban population with access to safe drinking-water (JMP) (%),2012,99.6
United Arab Emirates,GDP per capita (current US$/inhab),2017,40180.34405
United Arab Emirates,"Agriculture, value added (% GDP) (%)",2017,0.786661
United Arab Emirates,Human Development Index (HDI) [highest = 1] (-),2017,0.864
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),2017,82.84142071
United Arab Emirates,Total population with access to safe drinking-water (JMP) (%),2017,99.6
United Arab Emirates,Urban population with access to safe drinking-water (JMP) (%),2017,99.6
United Arab Emirates,GDP per capita (current US$/inhab),1972,6616.209792
United Arab Emirates,"Agriculture, value added (% GDP) (%)",1972,0.476139
United Arab Emirates,GDP per capita (current US$/inhab),1977,33680.60177
United Arab Emirates,"Agriculture, value added (% GDP) (%)",1977,0.432259
United Arab Emirates,GDP per capita (current US$/inhab),1982,39705.93566
United Arab Emirates,"Agriculture, value added (% GDP) (%)",1982,0.571273
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),1982,76.50163358
United Arab Emirates,GDP per capita (current US$/inhab),1987,23617.52195
United Arab Emirates,"Agriculture, value added (% GDP) (%)",1987,1.019321
United Arab Emirates,Agricultural water withdrawal as % of total water withdrawal (%),1987,71.12406631
United Kingdom,GDP per capita (current US$/inhab),1992,20518.69718
United Kingdom,"Agriculture, value added (% GDP) (%)",1992,1.39005
United Kingdom,Human Development Index (HDI) [highest = 1] (-),1992,0.801
United Kingdom,Agricultural water withdrawal as % of total water withdrawal (%),1992,9.02516973
United Kingdom,Total population with access to safe drinking-water (JMP) (%),1992,100
United Kingdom,Urban population with access to safe drinking-water (JMP) (%),1992,100
United Kingdom,GDP per capita (current US$/inhab),1997,26719.3655
United Kingdom,"Agriculture, value added (% GDP) (%)",1997,1.043595
United Kingdom,Human Development Index (HDI) [highest = 1] (-),1997,0.849
United Kingdom,Agricultural water withdrawal as % of total water withdrawal (%),1997,14.77906116
United Kingdom,Total population with access to safe drinking-water (JMP) (%),1997,100
United Kingdom,Urban population with access to safe drinking-water (JMP) (%),1997,100
United Kingdom,GDP per capita (current US$/inhab),2002,30066.43633
United Kingdom,"Agriculture, value added (% GDP) (%)",2002,0.905425
United Kingdom,Human Development Index (HDI) [highest = 1] (-),2002,0.874
United Kingdom,Agricultural water withdrawal as % of total water withdrawal (%),2002,9.388458226
United Kingdom,Total population with access to safe drinking-water (JMP) (%),2002,100
United Kingdom,Urban population with access to safe drinking-water (JMP) (%),2002,100
United Kingdom,GDP per capita (current US$/inhab),2007,50493.77705
United Kingdom,"Agriculture, value added (% GDP) (%)",2007,0.565614
United Kingdom,Human Development Index (HDI) [highest = 1] (-),2007,0.892
United Kingdom,Agricultural water withdrawal as % of total water withdrawal (%),2007,15.62316457
United Kingdom,Total population with access to safe drinking-water (JMP) (%),2007,100
United Kingdom,Urban population with access to safe drinking-water (JMP) (%),2007,100
United Kingdom,GDP per capita (current US$/inhab),2012,42099.20289
United Kingdom,"Agriculture, value added (% GDP) (%)",2012,0.66004
United Kingdom,Human Development Index (HDI) [highest = 1] (-),2012,0.897
United Kingdom,Agricultural water withdrawal as % of total water withdrawal (%),2012,12.77087899
United Kingdom,Total population with access to safe drinking-water (JMP) (%),2012,100
United Kingdom,Urban population with access to safe drinking-water (JMP) (%),2012,100
United Kingdom,GDP per capita (current US$/inhab),2017,40286.57186
United Kingdom,"Agriculture, value added (% GDP) (%)",2017,0.653773
United Kingdom,Human Development Index (HDI) [highest = 1] (-),2017,0.919
United Kingdom,Agricultural water withdrawal as % of total water withdrawal (%),2017,14.04988124
United Kingdom,Total population with access to safe drinking-water (JMP) (%),2017,100
United Kingdom,Urban population with access to safe drinking-water (JMP) (%),2017,100
United Kingdom,GDP per capita (current US$/inhab),1972,3037.694241
United Kingdom,"Agriculture, value added (% GDP) (%)",1972,2.399242
United Kingdom,GDP per capita (current US$/inhab),1977,4675.966249
United Kingdom,"Agriculture, value added (% GDP) (%)",1977,2.179005
United Kingdom,GDP per capita (current US$/inhab),1982,9148.155903
United Kingdom,"Agriculture, value added (% GDP) (%)",1982,1.645523
United Kingdom,GDP per capita (current US$/inhab),1987,13139.49471
United Kingdom,"Agriculture, value added (% GDP) (%)",1987,1.460475
United Republic of Tanzania,GDP per capita (current US$/inhab),1992,246.72228
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",1992,26.790815
United Republic of Tanzania,Human Development Index (HDI) [highest = 1] (-),1992,0.372
United Republic of Tanzania,Total population with access to safe drinking-water (JMP) (%),1992,54
United Republic of Tanzania,Urban population with access to safe drinking-water (JMP) (%),1992,90.5
United Republic of Tanzania,GDP per capita (current US$/inhab),1997,341.501758
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",1997,27.828057
United Republic of Tanzania,Human Development Index (HDI) [highest = 1] (-),1997,0.375
United Republic of Tanzania,Agricultural water withdrawal as % of total water withdrawal (%),1997,83.10467507
United Republic of Tanzania,Total population with access to safe drinking-water (JMP) (%),1997,54.3
United Republic of Tanzania,Urban population with access to safe drinking-water (JMP) (%),1997,87.6
United Republic of Tanzania,GDP per capita (current US$/inhab),2002,372.611276
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",2002,25.410986
United Republic of Tanzania,Human Development Index (HDI) [highest = 1] (-),2002,0.412
United Republic of Tanzania,Agricultural water withdrawal as % of total water withdrawal (%),2002,89.35185185
United Republic of Tanzania,Total population with access to safe drinking-water (JMP) (%),2002,54.4
United Republic of Tanzania,Urban population with access to safe drinking-water (JMP) (%),2002,84.7
United Republic of Tanzania,GDP per capita (current US$/inhab),2007,534.339064
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",2007,22.961367
United Republic of Tanzania,Human Development Index (HDI) [highest = 1] (-),2007,0.461
United Republic of Tanzania,Agricultural water withdrawal as % of total water withdrawal (%),2007,89.35185185
United Republic of Tanzania,Total population with access to safe drinking-water (JMP) (%),2007,54.9
United Republic of Tanzania,Urban population with access to safe drinking-water (JMP) (%),2007,81.8
United Republic of Tanzania,GDP per capita (current US$/inhab),2012,822.572401
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",2012,26.483713
United Republic of Tanzania,Human Development Index (HDI) [highest = 1] (-),2012,0.501
United Republic of Tanzania,Agricultural water withdrawal as % of total water withdrawal (%),2012,89.35185185
United Republic of Tanzania,Total population with access to safe drinking-water (JMP) (%),2012,55.4
United Republic of Tanzania,Urban population with access to safe drinking-water (JMP) (%),2012,78.9
United Republic of Tanzania,GDP per capita (current US$/inhab),2017,954.877401
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",2017,28.571529
United Republic of Tanzania,Human Development Index (HDI) [highest = 1] (-),2017,0.522
United Republic of Tanzania,Agricultural water withdrawal as % of total water withdrawal (%),2017,89.35185185
United Republic of Tanzania,Total population with access to safe drinking-water (JMP) (%),2017,55.6
United Republic of Tanzania,Urban population with access to safe drinking-water (JMP) (%),2017,77.2
United Republic of Tanzania,GDP per capita (current US$/inhab),1972,194.28802
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",1972,15.896648
United Republic of Tanzania,GDP per capita (current US$/inhab),1977,353.565593
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",1977,19.661089
United Republic of Tanzania,GDP per capita (current US$/inhab),1982,544.810637
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",1982,24.054866
United Republic of Tanzania,GDP per capita (current US$/inhab),1987,236.310053
United Republic of Tanzania,"Agriculture, value added (% GDP) (%)",1987,25.664054
United States of America,GDP per capita (current US$/inhab),1992,25326.15569
United States of America,"Agriculture, value added (% GDP) (%)",1992,1.431101
United States of America,Human Development Index (HDI) [highest = 1] (-),1992,0.867
United States of America,Agricultural water withdrawal as % of total water withdrawal (%),1992,34.87723139
United States of America,Total population with access to safe drinking-water (JMP) (%),1992,98.5
United States of America,Urban population with access to safe drinking-water (JMP) (%),1992,99.7
United States of America,GDP per capita (current US$/inhab),1997,31519.29415
United States of America,"Agriculture, value added (% GDP) (%)",1997,1.266096
United States of America,Human Development Index (HDI) [highest = 1] (-),1997,0.8815
United States of America,Agricultural water withdrawal as % of total water withdrawal (%),1997,35.03721316
United States of America,Total population with access to safe drinking-water (JMP) (%),1997,98.7
United States of America,Urban population with access to safe drinking-water (JMP) (%),1997,99.7
United States of America,GDP per capita (current US$/inhab),2002,38038.80886
United States of America,"Agriculture, value added (% GDP) (%)",2002,0.874144
United States of America,Human Development Index (HDI) [highest = 1] (-),2002,0.886
